objt_id,occu_year,occu_mt,occu_de,occu_tm,occu_day,occu_date,end_year,end_mt,end_de,end_tm,adres,rn_adres,resn,ar,amount,ctprvn_cd,sgg_cd,emd_cd,x,y,latitude,longitude
3414,2018,08,15,1220,공요일,2018-08-15,2018,08,15,1400,강원도 횡성군 안흥면 상안리 산201,,입산자 실화,0.25,8957,42,42730,42730320,14269398.54,4497879.746,37.4204833,128.1841986
3421,2018,08,17,1346,토요일,2018-08-17,2018,08,17,1820,강원도 춘천시 동면 월곡리 산33 외 11,,입산자 실화추정,9.4,334642,42,42110,42110310,14227735.21,4569787.588,37.9316956,127.809849
3445,2018,10,04,1330,목요일,2018-10-04,2018,10,04,1520,강원도 인제군 남면 남전리 산226-1,,입산자 실화,0.01,2402,42,42810,42810310,14267464.47,4579900.62,38.0033628,128.1668271
3455,2018,11,22,1424,목요일,2018-11-22,2018,11,22,1525,강원도 철원군 서면 자등리 산487,,입산자 실화추정,0.1,3859,42,42780,42780310,14185884.76,4608780.925,38.2075044,127.4339859
3458,2018,11,23,0952,금요일,2018-11-23,2018,11,23,1120,강원도 삼척시 근덕면 초곡리 산1,,쓰레기 소각,0.1,5447,42,42230,42230310,14393206.63,4482525.974,37.3108558,129.2963876
3459,2018,11,26,0630,월요일,2018-11-26,2018,11,26,0725,강원도 삼척시 근덕면 초곡리 산17-5,,방화 추정,0.03,2531,42,42230,42230310,14393088.63,4481513.682,37.3036288,129.2953327
3476,2018,12,22,1417,토요일,2018-12-22,2018,12,22,1530,강원도 평창군 진부면 척천리 산18임,,쓰레기 소각,0.05,2664,42,42760,42760360,14308838.36,4536594.557,37.6961781,128.5384946
3487,2018,12,28,2043,금요일,2018-12-28,2018,12,29,1600,강원도 삼척시 미로면 하정리 산57,,주택화재,27,999755,42,42230,42230340,14373032.2,4493186.636,37.3869918,129.1151568
3498,2019,01,01,1612,화요일,2019-01-01,2019,01,02,1720,강원도 양양군 서면 송천리 산31-1,,담뱃불 실화추정,20,1451887,42,42830,42830310,14311385.02,4586099.978,38.0468911,128.5618917
3524,2019,01,10,1117,목요일,2019-01-10,2019,01,10,1205,강원도 고성군 토성면 운봉리 522-2,,재 투기,0.5,11188,42,42820,42820330,14305380.89,4621407.614,38.3004562,128.5095969
3539,2019,01,19,2240,토요일,2019-01-19,2019,01,19,2345,강원도 강릉시 왕산면 목계리 산17-1,,(화목)보일러 재화재,0.03,923,42,42150,42150320,14344467.95,4529765.802,37.6493269,128.8583899
3540,2019,01,20,1230,일요일,2019-01-20,2019,01,20,1500,강원도 춘천시 서면 현암리 산13,,(화목)보일러 재처리 부주의,1.2,47896,42,42110,42110350,14213729.33,4563742.129,37.8889263,127.6842216
3547,2019,01,22,1230,화요일,2019-01-22,2019,01,22,1715,강원도 태백시 백산동 산54,,입목처분지 벌채작업 중 기계톱 불씨,0.1,4681,42,42190,42190113,14367630.08,4460067.79,37.1504351,129.0717315
3556,2019,01,24,1548,목요일,2019-01-24,2019,01,24,1900,강원도 인제군 서화면 천도리 산175 외 1필,,원인미상,1,38610,42,42810,42810340,14270123,4611386.674,38.2236635,128.1970347
3569,2019,01,26,1415,토요일,2019-01-26,2019,01,26,1532,강원도 평창군 방림면 운교리 산238,,(화목)보일러 재 방치,0.05,1542,42,42760,42760320,14280705.92,4498077.382,37.4227358,128.2861973
3573,2019,01,27,1422,일요일,2019-01-27,2019,01,27,1730,강원도 춘천시 신북면 유포리 산7-1,,담뱃불 실화,2,142957,42,42110,42110250,14224637.3,4573300.05,37.9570326,127.7817474
3577,2019,01,27,1609,일요일,2019-01-27,2019,01,27,1920,강원도 원주시 신림면 신림리 산14,,입산자 실화,0.2,6060,41,41800,41800310,14141823.39,4584711.94,37.2419243,128.1018266
3581,2019,01,27,1858,일요일,2019-01-27,2019,01,27,2025,강원도 원주시 신림면 신림리 산14,,입산자 실화,0.2,5919,42,42130,42130390,14260208.56,4472870.408,37.2419243,128.1018266
3588,2019,01,29,1258,화요일,2019-01-29,2019,01,29,1430,강원도 횡성군 청일면 춘당리 산234외2,,쓰레기 소각,0.4,11488,42,42730,42730350,14265502.35,4523858.606,37.605677,128.1491617
3598,2019,01,30,1623,수요일,2019-01-30,2019,01,30,2000,강원도 동해시 신흥동 산292-1,,굴삭기 화재,0.5,21779,42,42170,42170134,14359251.18,4510250.101,37.5094508,128.9930782
3599,2019,01,30,1720,수요일,2019-01-30,2019,01,30,1830,강원도 홍천군 화촌면 송정리 산43,,원인미상,0.05,1520,42,42720,42720310,14241498.75,4542048.393,37.7351056,127.9334588
3658,2019,02,27,1134,수요일,2019-02-27,2019,02,27,1250,강원도 평창군 용평면 장평리 산217-1,,쓰레기 소각,0.1,2919,42,42760,42760350,14294628.32,4523680.717,37.6041239,128.4068246
3659,2019,02,27,1412,수요일,2019-02-27,2019,02,27,1700,강원도 춘천시 서면 서상리 산130,,농산폐기물 소각,1,29080,42,42110,42110350,14210202.62,4570406.202,37.9366235,127.6533039
3675,2019,03,02,1447,토요일,2019-03-02,2019,03,02,1710,강원도 춘천시 남산면 방하리 산133-1,,입산자 실화,0.02,2378,42,42110,42110400,14197828.79,4547873.652,37.775948,127.5412965
3676,2019,03,02,1608,토요일,2019-03-02,2019,03,02,1900,강원도 화천군 화천면 신읍리 산249,,창고화재 추정,0.4,28520,42,42790,42790330,14212354.76,4601567.009,38.1600257,127.6797817
3689,2019,03,04,1240,월요일,2019-03-04,2019,03,04,1800,강원도 홍천군 동면 노천리 산10-51,,쓰레기 소각,0.6,23854,42,42720,42720350,14257435.59,4533418.5,37.6744397,128.074478
3712,2019,03,08,1715,금요일,2019-03-08,2019,03,08,1830,강원도 홍천군 서석면 검산리 산16-1,,(화목)보일러 재 처리불량,0.02,635,42,42720,42720340,14275139.84,4539093.573,37.7138446,128.2358958
3715,2019,03,09,0750,토요일,2019-03-09,2019,03,09,0900,강원도 강릉시 성산면 관음리 산296-2,,산림부산물 소각,0.1,2889,42,42150,42150310,14340776.82,4541997.579,37.7344379,128.8253752
3729,2019,03,12,1500,화요일,2019-03-12,2019,03,12,1620,강원도 춘천시 동면 지내리 산32-1,,원인미상,0.1,2936,42,42110,42110310,14225746.16,4566682.937,37.9125251,127.7895942
3739,2019,03,13,1859,수요일,2019-03-13,2019,03,13,2145,강원도 춘천시 신북면 용산리 산60,,쓰레기 소각,0.02,681,42,42110,42110250,14217355.89,4571611.78,37.9448726,127.7168983
3755,2019,03,17,1240,일요일,2019-03-17,2019,03,17,1530,강원도 속초시 도문동 산234,,예초기 조작 과실,1,63336,42,42210,42210111,14311258.78,4603528.92,38.1704762,128.5602537
3808,2019,04,01,1900,월요일,2019-04-01,2019,04,01,2015,강원도 홍천군 서면 길곡리 산43,,잔디소각,0.02,643,42,42720,42720370,14202220.12,4529833.991,37.6479365,127.5807898
3831,2019,04,03,1422,수요일,2019-04-03,2019,04,03,1730,강원도 횡성군 갑천면 포동리 산83-2,,숯가공 재처리 부주의,0.7,24879,42,42730,42730340,14259980.13,4513168.701,37.5297359,128.1005689
3842,2019,04,04,1330,목요일,2019-04-04,2019,04,04,1405,강원도 횡성군 횡성면 모평리 산38-1,,성묘객 실화(우편물 소각),0.05,1481,42,42730,42730250,14244580.3,4502806.477,37.4538664,127.9627936
3848,2019,04,04,1445,목요일,2019-04-04,2019,04,06,1800,강원도 인제군 남면 남전리 산168외67필,,쓰레기 소각,345,11318423,42,42810,42810310,14261653.93,4578877.855,38.0272951,128.1298691
3853,2019,04,04,1917,목요일,2019-04-04,2019,04,05,1800,강원도 고성군 토성면 원암리 산89-2,,"특고압 전선 아크 불티(고성:936.14,속초:330.48)",1227,130956806,42,42820,42820330,14304873.16,4608605.541,38.2057068,128.5027892
3856,2019,04,04,2346,목요일,2019-04-04,2019,04,05,2130,강원도 강릉시 옥계면 남양리 산171,,"신당 전기초 합선(강릉:1033.07,동해:227.08)",1260,109489936,42,42150,42150350,14361347.66,4518731.099,37.5720017,129.0112051
3878,2019,04,07,1039,일요일,2019-04-07,2019,04,07,1221,강원도 영월군 김삿갓면 와석리 산62,,농산폐기물 소각,0.3,8768,43,43800,43800330,14318607.65,4448236.394,37.0782683,128.6066029
3889,2019,04,08,1445,월요일,2019-04-08,2019,04,08,1800,강원도 인제군 남면 관대리 산37-1,,입산자 실화추정,0.5,14799,42,42810,42810310,14262007.14,4582446.954,38.0649197,128.1152044
3897,2019,04,12,1215,금요일,2019-04-12,2019,04,12,1231,강원도 양구군 양구읍 웅진리 산48-1,,방화,0.3,867,43,43111,43111130,14198114.77,4386225.312,38.0458756,127.9541577
3899,2019,04,12,1339,금요일,2019-04-12,2019,04,12,1442,강원도 양구군 양구읍 웅진리 산48-1,,방화,0.3,8629,42,42800,42800250,14243792.38,4585899.535,38.0458756,127.9541577
3912,2019,04,16,1144,화요일,2019-04-16,2019,04,16,1800,강원도 고성군 현내면 송현리 126-2(임),,입산자 실화 추정,0.2,13508,42,42820,42820310,14291520.95,4660057.148,38.57440769999999,128.3862885
3916,2019,04,16,1614,화요일,2019-04-16,2019,04,16,1650,강원도 홍천군 서면 반곡리 산63,,공업사 용접,0.08,2311,42,42720,42720370,14210836.13,4536579.503,,
3923,2019,04,17,1352,수요일,2019-04-17,2019,04,17,1451,강원도 영월군 영월읍 삼옥리 산53,,담뱃불 추정,0.2,5803,42,42750,42750250,14306123.62,4470998.209,37.2296143,128.5102354
3947,2019,04,22,1219,월요일,2019-04-22,2019,04,22,1331,강원도 화천군 사내면 용담리 산424,,쓰레기 소각(폐목재),0.09,7605,42,42790,42790340,14200333.25,4586200.484,38.0599182,127.553534
3957,2019,05,02,1421,목요일,2019-05-02,2019,05,02,1625,강원도 춘천시 남산 강촌리 287-5,,입산자 실화추정,0.2,5940,42,42110,42110340,14199521.62,4543927.557,37.8101716,127.629654
3958,2019,05,02,1628,목요일,2019-05-02,2019,05,02,1710,강원도 횡성군 성원면 유현리 산22,,공장화재(배전판 누선),0.03,2870,42,42730,42730370,14236412.01,4510369.103,37.5150434,127.8874415
3961,2019,05,03,1444,금요일,2019-05-03,2019,05,03,1601,강원도 춘천시 석사동 산1-1,,입산자 실화추정,0.05,1512,42,42110,42110124,14222553.07,4560689.203,37.8685719,127.7637356
3964,2019,05,05,0322,일요일,2019-05-05,2019,05,05,0445,강원도 춘천시 석사동 산1-1,,입산자 실화추정,0.05,1520,42,42110,42110124,14222557.3,4560715.662,37.8685719,127.7637356
3965,2019,05,05,1140,공휴일,2019-05-05,2019,05,05,1230,강원도 횡성군 둔내면 삽교리 산222,,입산자 실화,0.15,4303,42,42760,42760340,14285537.19,4534692.239,37.5276029,128.2642559
3966,2019,05,05,1425,공휴일,2019-05-05,2019,05,05,2200,강원도 인제군 남면 소치리 산21,,숯불 재 투기,5.2,151034,42,42810,42810350,14271297.87,4567573.413,37.9471323,128.142417
3974,2019,05,06,1408,월요일,2019-05-06,2019,05,06,1458,강원도 홍천군 화촌면 군업리 산317-1,,입산자 실화추정,0.02,680,42,42720,42720310,14259058.4,4540614.86,37.7504001,127.994277
3977,2019,05,06,1750,월요일,2019-05-06,2019,05,06,1920,강원도 원주시 소초면 흥양리 산187-1,,입산자 실화,0.1,2963,42,42130,42130310,14252645.06,4490576.694,37.3622807,128.0117988
3981,2019,05,07,1540,화요일,2019-05-07,2019,05,07,1830,강원도 홍천군 서석면 풍암리 산53,,용접불씨,1.3,76784,42,42720,42720340,14269303.02,4540893.81,37.7265248,128.1833817
3993,2019,05,10,0934,금요일,2019-05-10,2019,05,10,1200,강원도 고성군 죽왕면 구성리 산1외 1,,원인미상,0.54,8899,42,42820,42820320,14299973.55,4623893.695,38.3141862,128.4591191
4008,2019,05,11,1750,토요일,2019-05-11,2019,05,11,1920,강원도 홍천군 서면 두미리 산260,,취사행위,0.08,10951,42,42720,42720370,14210453.42,4535019.841,37.6849833,127.654793
4031,2019,05,16,1555,목요일,2019-05-16,2019,05,16,1730,강원도 평창군 대관령면 유천리 산1,,원인미상,0.02,705,42,42760,42760380,14318503.68,4536670.527,37.6981013,128.6466817
4038,2019,05,19,1420,일요일,2019-05-19,2019,05,19,1451,강원도 강릉시 강동면 하시동리 산192,,입산자 실화,0.01,311,42,42150,42150340,14355710.99,4544025.403,37.7328724,128.9677132
4041,2019,05,23,1005,목요일,2019-05-23,2019,05,23,1230,강원도 정선군 임계면 문래리 산250,,입산자 실화,0.1,10515,47,47920,47920340,14352204.88,4429499.842,37.4063084,128.8607009
4042,2019,05,23,1237,목요일,2019-05-23,2019,05,23,1438,강원도 정선군 임계면 문래리 산250,,입산자 실화,0.1,3075,42,42770,42770350,14344514.03,4496086.756,37.4063084,128.8607009
4045,2019,05,24,1259,금요일,2019-05-24,2019,05,24,1430,강원도 영월군 영월읍 정양리 산260,,입산자 실화추정,0.1,2960,42,42750,42750250,14304365.1,4462688.063,37.1691419,128.4983259
4060,2019,06,04,1414,화요일,2019-06-04,2019,06,04,1526,강원도 정선군 화암면 화암리 산408,,입산자 실화추정,0.2,5868,42,42770,42770360,14337133.44,4486116.596,37.3359517,128.793418
4078,2019,07,07,1604,일요일,2019-07-07,2019,07,07,1710,강원도 횡성군 청일면 갑천리 산352,,화장실 화재,0.07,2042,42,42730,42730350,14268299.26,4516473.546,37.5529884,128.1744558
4079,2019,07,08,0938,월요일,2019-07-08,2019,07,08,1245,강원도 원주시 신림면 성산리 산90-2,,입산자실화,0.1,3128,42,42130,42130390,14260232.27,4476371.432,37.2494732,128.1070946
4082,2019,07,09,1349,화요일,2019-07-09,2019,07,09,1600,강원도 원주시 귀래면 용암리 산20-1,,담뱃불 실화 추정,0.01,458,42,42130,42130360,14231705.42,4464820.213,37.1851687,127.8455679
4084,2019,07,09,1839,화요일,2019-07-09,2019,07,09,2110,강원도 영월군 남면 창원리 산48,,농산폐기물 소각,0.6,17250,42,42750,42750340,14291815.72,4462231.4,37.1651624,128.3859415
4086,2019,08,23,1231,금요일,2019-08-23,2019,08,23,1415,강원도 횡성군 서원면 석화리 산7-1,,풀베기 작업 중 벌집 소각,0.15,9243,42,42730,42730370,14228048.24,4503224.656,37.4586381,127.8129274
4087,2019,08,26,1210,월요일,2019-08-26,2019,08,26,1800,강원도 홍천군 서석면 검산리 산102,,입산자 실화추정,0.08,2544,42,42720,42720340,14277521.19,4542735.603,37.7403152,128.2404219
4109,2019,11,16,1700,토요일,2019-11-16,2019,11,16,1810,강원도 강릉시 구정면 제비리 산264,,입산자실화 추정,0.01,334,42,42150,42150330,14343777.32,4541635.555,37.7320445,128.8531299
4120,2019,12,04,1130,수요일,2019-12-04,2019,12,04,1247,강원도 양구군 양구읍 군량리 222,,농산폐기물 소각,0.1,2961,42,42800,42800250,14245464.62,4602464.738,38.1630191,127.9691061
4121,2019,12,05,1009,목요일,2019-12-05,2019,12,05,1500,강원도 삼척시 도계면 점리 산129-2,,담뱃불 실화,0.1,7187,42,42230,42230250,14361445.51,4473039.188,37.243002,129.0111277
4123,2019,12,06,0859,금요일,2019-12-06,2019,12,06,0950,강원도 춘천시 북산면 추전리 산38-1,,주택화재,0.05,14880,42,42110,42110380,14239296.86,4580944.539,38.0109653,127.9136072
4126,2019,12,11,1625,수요일,2019-12-11,2019,12,11,1800,강원도 인제군 인제읍 덕산리 산22,,군부대 조명탄(신호킷 추정),0.05,1561,42,42810,42810250,14269830.68,4593106.617,38.0965864,128.1883156
4127,2019,12,11,1918,수요일,2019-12-11,2019,12,12,1039,강원도 정선군 북평면 나전리 산1,,원인미상(입산자 담뱃불 실화 추정),2,61467,42,42770,42770340,14319345.59,4504265.971,37.4678425,128.6369429
4136,2019,12,20,1140,금요일,2019-12-20,2019,12,20,1320,강원도 홍천군 홍천면 태학리 산8-10,,쓰레기 소각,0.04,1172,42,42720,42720250,14238716.88,4538637.652,37.7107918,127.9089505
4141,2019,12,24,1211,화요일,2019-12-24,2019,12,24,1422,강원도 평창군 미탄면 백운리 산74,,입산자실화,0.01,415,42,42760,42760310,14308018.83,4486137.317,37.3391788,128.5285494
4144,2020,01,01,1300,공휴일,2020-01-01,2020,01,01,1335,강원도 강릉시 성산면 위촌리 산463-3,,쓰레기소각(생활),0.02,955,42,42150,42150310,14342387.42,4545793.809,37.76155079999999,128.8399189
4148,2019,12,31,0256,화요일,2019-12-31,2019,12,31,0443,강원도 강릉시 죽헌동 산80,,입산자실화 추정,0.1,2957,42,42150,42150133,14343927.16,4548586.598,37.7811603,128.8536378
4149,2019,12,31,0302,화요일,2019-12-31,2019,12,31,0421,강원도 고성군 토성면 신평리 산136-3,,전기요인 추정,0.5,287,42,42820,42820330,14301124.81,4611511.942,38.2256797,128.492015
4150,2020,01,03,1222,금요일,2020-01-03,2020,01,03,1600,강원도 춘천시 서면 오월리 산35-1,,입산자실화,0.7,35684,42,42110,42110350,14209268.18,4577390.206,37.9857119,127.6440323
4151,2020,01,04,1354,토요일,2020-01-04,2020,01,05,1710,강원도 춘천시 신북면 발산리 산30-1 외 7필지,,담뱃불실화,34.26,2197493,42,42110,42110250,14220779.85,4575955.948,37.9448674,127.171035
4152,2020,01,04,1449,토요일,2020-01-04,2020,01,04,1540,강원도 정선군 신동읍 덕천리 산139,,입산자실화(추정),0.04,1885,42,42770,42770259,14313982.71,4475901.54,37.2635723,128.5832687
4156,2020,01,15,1346,수요일,2020-01-15,2020,01,15,1430,강원도 양양군 양양읍 월리 산24-13,,화목보일러불씨추정,0.02,1184,42,42830,42830250,14318454.66,4587720.298,38.0585486,128.6248463
4166,2020,01,23,1258,목요일,2020-01-23,2020,01,23,1354,강원도 횡성군 우천면 하궁리 산154,,원인미상,0.1,6539,42,42730,42730310,14266574.21,4507345.409,37.4879276,128.1582451
4177,2020,01,31,1320,금요일,2020-01-31,2020,01,31,1500,강원도 홍천군 서석면 풍암리 산28,,원인미상,0.01,602,42,42720,42720340,14270815.48,4541014.021,37.7266182,128.1968028
4188,2020,02,08,0705,토요일,2020-02-08,2020,02,08,0754,강원도 춘천시 남산면 백양리 산144-42,,쓰레기소각,0.03,1707,42,42110,42110400,14200581.23,4552472.683,37.80891090000001,127.5658971
4189,2020,02,08,1202,토요일,2020-02-08,2020,02,08,1222,강원도 강릉시 홍제동 산287,,쓰레기소각,0.03,1389,42,42150,42150101,14344298.07,4544215.325,37.7503315,128.8570235
4196,2020,02,09,1848,일요일,2020-02-09,2020,02,09,2004,강원도 원주시 신림면 황둔리 산3,,담뱃불실화추정,0.4,18354,42,42130,42130390,14270684.68,4475163.346,37.2573041,128.194613
4217,2020,02,24,1258,월요일,2020-02-24,2020,02,24,1515,강원도 춘천시 남산면 산수리 산144,,밭두렁소각,0.1,4909,42,42110,42110400,14211536.62,4537369.747,37.7014088,127.664537
4238,2020,03,08,1330,일요일,2020-03-08,2020,03,08,1800,강원도 홍천군 화촌면 풍천리 산77,,입산자실화,0.05,2715,42,42720,42720310,14236424.26,4558030.723,37.83182910000001,127.8964079
4239,2020,03,08,1412,일요일,2020-03-08,2020,03,08,1603,강원도 화천군 하남면 원천리 산30,,쓰레기소각,0.67,31764,42,42790,42790320,14212593.39,4589196.525,38.0691323,127.673895
4243,2020,03,08,1605,일요일,2020-03-08,2020,03,08,1810,강원도 춘천시 동산면 원창리 산264,,원인미상,0.1,11349,42,42110,42110320,14224155.61,4548972.936,37.7841146,127.7777657
4263,2020,03,15,1429,일요일,2020-03-15,2020,03,15,1532,강원도 홍천군 서면 동막리 산51,,캠핑장불씨부주의,0.43,23485,42,42720,42720370,14201461.19,4532852.659,37.6701024,127.5739984
4264,2020,03,15,1452,일요일,2020-03-15,2020,03,15,1545,강원도 강릉시 대전동 산215-1,,입산자실화,0.04,4747,42,42150,42150134,14344451.85,4549295.607,37.7864059,128.8584057
4287,2020,03,19,0711,목요일,2020-03-19,2020,03,19,1030,강원도 원주시 흥업면 대안리 산19-10,,연탄재투기,0.7,36154,42,42130,42130370,14236879.32,4482120.387,37.3086065,127.8931967
4292,2020,03,19,1238,목요일,2020-03-19,2020,03,19,1426,강원도 원주시 지정읍 판대리 577-41,,전선스파크발화,2.2,106810,42,42130,42130330,14228213.52,4496912.833,37.4119388,127.812942
4324,2020,03,21,1536,토요일,2020-03-21,2020,03,21,1600,강원도 횡성군 갑천면 삼거리 산71,,화목보일러불씨,0.05,3551,42,42730,42730340,14258855.92,4518020.218,37.5640369,128.0894819
4371,2020,03,25,1601,수요일,2020-03-25,2020,03,25,1830,강원도 영월군 상동읍 내덕리 산112-1,,잔가지소각,1.4,44672,42,42750,42750253,14330934.81,4455280.681,37.1231203,128.7775615
4377,2020,03,26,1103,목요일,2020-03-26,2020,03,26,1353,강원도 양양군 현남면 상월천리 산1-1,,쓰레기소각,0.8,33159,42,42830,42830340,14327350.02,4571746.118,37.941923,128.7027148
4378,2020,03,26,1227,목요일,2020-03-26,2020,03,26,1620,강원도 철원군 갈말읍 문혜리 산189외 10필지,,입산자실화추정,9.85,502810,42,42780,42780256,14174684.35,4606647.338,38.19244,127.3333579
4390,2020,03,31,1300,화요일,2020-03-31,2020,03,31,1500,강원도 철원군 동송읍 오덕리 산23-1외 7필지,,입산자실화추정,2.11,98936,42,42780,42780259,14163447.53,4611349.06,38.2246558,127.2322856
4392,2020,04,01,1144,수요일,2020-04-01,2020,04,01,1300,강원도 평창군 미탄면 평안리 산16,,성묘객실화(담뱃불),0.05,4658,42,42760,42760310,14306689.74,4488631.493,37.3550286,128.5214071
4404,2020,04,02,1920,목요일,2020-04-02,2020,04,02,2010,강원도 횡성군 갑천면 하대리 산334,,주택화재비화,0.05,2722,42,42730,42730340,14265532.14,4517443.546,37.5589307,128.1497774
4410,2020,04,03,1444,금요일,2020-04-03,2020,04,03,1545,강원도 홍천군 두촌면 장남리 산76,,입산자실화,0.1,9968,42,42720,42720320,14254886.59,4567347.115,37.9142501,128.052214
4413,2020,04,04,0326,토요일,2020-04-04,2020,04,04,0900,강원도 삼척시 근덕면 동막리 산36-1,,원인미상,0.5,24045,42,42230,42230310,14389487.85,4487138.292,37.3437779,129.2629811
4414,2020,04,04,0550,토요일,2020-04-04,2020,04,04,0644,강원도 횡성군 우천면 산전리 239-1,,농업부산물소각,0.08,4997,42,42730,42730310,14257850.17,4507059.761,37.485982,128.0804685
4421,2020,04,04,1652,토요일,2020-04-04,2020,04,04,1845,"강원도 춘천시 사북면 송암리 산49,산50",,원인미상,0.3,13935,42,42110,42110360,14215120.8,4580390.394,38.0068666,127.6964335
4452,2020,04,08,1230,수요일,2020-04-08,2020,04,08,1500,강원도 영월군 주천면 도천리 산116외 11필지,,산업현장실화(용접불꽃),11.91,413049,42,42750,42750360,14274611.17,4479696.288,37.2905416,128.230899
4457,2020,04,08,1336,수요일,2020-04-08,2020,04,08,1555,강원도 원주시 소초면 흥양리 산210,,재처리부주의,1.5,76099,42,42130,42130310,14248845.86,4489983.436,37.3641276,127.9995616
4475,2020,04,10,1151,금요일,2020-04-10,2020,04,10,1330,강원도 원주시 신림면 구학리 산31,,재소각(화덕),0.5,38510,42,42130,42130390,14255442.26,4467451.527,37.20314279999999,128.058194
4476,2020,04,10,1156,금요일,2020-04-10,2020,04,10,1329,강원도 평창군 진부면 두일리 산82,,벌레집소각,0.3,17570,42,42760,42760360,14309391.71,4534907.076,37.6825181,128.5436087
4479,2020,04,11,1434,토요일,2020-04-11,2020,04,11,1502,강원도 횡성군 우천면 상대리 산76,,담대꽁초투기,0.01,2780,42,42730,42730310,14260534.18,4503061.548,37.4574383,128.1045587
4488,2020,04,13,1210,월요일,2020-04-13,2020,04,13,1422,강원도 횡성군 갑천면 대관대리 산51외 2필지,,건축물화재비화,1.3,68591,42,42730,42730340,14253326.52,4517755.767,37.5620895,128.0376988
4493,2020,04,13,1916,월요일,2020-04-13,2020,04,13,2003,강원도 화천군 사내면 광덕리 산76-1,,쓰레기소각,0.09,6663,42,42790,42790340,14193281.07,4588991.879,38.0676876,127.5004098
4504,2020,04,14,1748,화요일,2020-04-14,2020,04,15,1200,강원도 철원군 서면 자등리 산221,,입산자실화추정,19,940274,42,42780,42780310,14179608.33,4600653.236,38.1484571,127.3788585
4507,2020,04,15,1450,공휴일,2020-04-15,2020,04,15,1645,강원도 평창군 대화면 개수리 산541,,입산자실화추정,0.2,21989,42,42760,42760330,14292268.95,4506839.044,37.4843714,128.3896355
4520,2020,04,16,1523,목요일,2020-04-16,2020,04,16,1704,강원도 인제군 인제읍 남북리 산15-1,,입산자실화추정,0.01,598,42,42810,42810250,14263160.01,4592731.786,38.07713270000001,128.1436063
4531,2020,04,22,1348,수요일,2020-04-22,2020,04,22,1515,강원도 강릉시 성산면 보광리 산324,,원인미상,0.3,21602,42,42150,42150310,14336246.61,4545718.319,37.7609471,128.7846199
4532,2020,04,22,1423,수요일,2020-04-22,2020,04,22,1610,강원도 인제군 인제읍 가아리 산1,,화목보일러불씨취급부주의,0.2,9398,42,42810,42810250,14263508.6,4596837.415,38.1453645,128.1335981
4535,2020,04,24,1135,금요일,2020-04-24,2020,04,24,1400,강원도 철원군 갈말읍 문혜리 산118,,입산자실화추정,0.6,32472,42,42780,42780256,14175457.97,4606914.3,38.2097796,127.3482178
4537,2020,04,24,1307,금요일,2020-04-24,2020,04,24,1420,강원도 춘천시 남면 관천리 산1,,원인미상,1,57103,42,42110,42110340,14197893.8,4544123,37.7497814,127.5413784
4550,2020,04,26,1327,일요일,2020-04-26,2020,04,26,1530,강원도 춘천시 동면 감정리 산118-1,,원인미상,0.01,6736,42,42110,42110310,14226747.95,4564957.951,37.897511,127.8010484
4554,2020,04,27,1128,월요일,2020-04-27,2020,04,27,1240,강원도 횡성군 공근면 학담리 산7,,입산자실화추정,0.02,5011,42,42730,42730360,14244951.68,4515649.287,37.5471522,127.9645758
4566,2020,04,30,1227,공휴일,2020-04-30,2020,04,30,1700,강원도 홍천군 서석면 어론리 산132-1,,입산자실화,0.2,9730,42,42720,42720340,14264656.12,4538029.086,37.6912248,128.1361236
4572,2020,04,30,1805,공휴일,2020-04-30,2020,04,30,2000,강원도 원주시 지정면 판대리 산26-1,,입산자실화추정,0.01,4120,42,42130,42130330,14227177.31,4498439.206,37.4244697,127.8049062
4578,2020,05,01,1430,금요일,2020-05-01,2020,05,01,1630,강원도 춘천시 동면 상걸리 산53,,입산자실화추정,0.2,12832,42,42110,42110310,14231102.26,4559361.069,37.8515271,127.8393158
4579,2020,05,01,1521,금요일,2020-05-01,2020,05,01,1800,강원도 홍천군 동면 노천리 산151,,입산자실화,0.01,13577,42,42720,42720350,14252817.29,4532821.957,37.66931599999999,128.0346337
4580,2020,05,01,2010,금요일,2020-05-01,2020,05,02,0900,강원도 고성군 토성면 도원리 산203-18,,주택화재비화,123.2,3709479,42,42820,42820330,14301880.13,4617594.516,38.269695,128.4759762
4583,2020,05,06,1133,수요일,2020-05-06,2020,05,06,1320,강원도 철원군 철원읍 율이리 산199-1,,건축공사장(그라인더절단작업),0.06,12750,42,42780,42780250,14155409.78,4613552.962,38.2411791,127.1602089
4590,2020,05,08,1450,금요일,2020-05-08,2020,05,08,1630,강원도 홍천군 홍천읍 상오안리 산63-1,,입산자실화추정,0.03,1492,42,42720,42720250,14229137.25,4531757.697,37.6617907,127.8225096
4591,2020,05,08,1500,금요일,2020-05-08,2020,05,08,1700,강원도 홍천군 서면 마곡리 산58-1외2필,,주택화재,0.16,12293,42,42720,42720370,14201900.5,4539263.901,37.7151494,127.5778379
4592,2020,05,08,1600,금요일,2020-05-08,2020,05,08,1715,강원도 횡성군 갑천면 대관대리 산52,,전기누전 추정,0.8,42227,42,42730,42730340,14252950.87,4517534.044,37.5605158,128.0360918
4621,2020,06,08,1515,월요일,2020-06-08,2020,06,08,1915,강원도 춘천시 동면 품걸리 산1-1,,입산자실화추정,0.1,4874,42,42110,42110310,14239677.57,4561392.358,37.8662945,127.9178624
