objt_id,occu_year,occu_mt,occu_de,occu_tm,occu_day,occu_date,end_year,end_mt,end_de,end_tm,adres,rn_adres,resn,ar,amount,ctprvn_cd,sgg_cd,emd_cd,x,y
526,2013,3,16,1240,토요일,20130316,2013,3,16,1055,강원도 양양군 강현면 방축리 산54,null,농산폐기물소각,0.2,18390,42,42830,42830350,14315865.39,4596027.648
541,2013,3,23,1438,토요일,20130323,2013,3,23,1540,강원도 원주시 지정면 안창리 산19-1,null,성묘객실화,0.1,2788,42,42130,42130330,14225259.76,4488529.204
551,2013,3,27,1437,수요일,20130327,2013,3,27,1650,강원도 춘천시 남산면 강촌리 산41-3,null,농산폐기물소각,4,156231,42,42110,42110400,14210814.83,4553151.706
552,2013,3,27,1602,수요일,20130327,2013,3,27,1630,강원도 홍천군 홍천읍 희망리 산52-4,null,담뱃불실화,0.1,4872,42,42720,42720250,14235557.2,4536755.778
555,2013,3,28,220,목요일,20130328,2013,3,28,245,강원도 강릉시 교동 산196-2,null,방화 추정,0.02,346,42,42150,42150110,14347714.35,4545731.373
574,2013,4,1,1420,화요일,20130401,2013,4,1,1510,강원도 춘천시 동면 만천리 산14-1,null,입산자실화,0.01,1445,42,42110,42110310,14225245.26,4562433.64
632,2013,4,18,1840,목요일,20130418,2013,4,19,730,강원도 홍천군 서면 팔봉리 산225,null,입산자실화,0.1,25046,42,42720,42720370,14214970.79,4536574.18
634,2013,4,19,1109,금요일,20130419,2013,4,19,1150,강원도 홍천군 남면 신대리 산240,null,입산자실화,0.1,3114,42,42720,42720360,14225959.18,4523334.353
636,2013,4,27,1145,토요일,20130427,2013,4,27,1330,강원도 양양군 현남면 북분리 산114-1,null,입산자실화,0.3,14876,42,42830,42830340,14330884.24,4576578.863
637,2013,4,29,925,월요일,20130429,2013,4,29,1020,강원도 태백시 철암동 산72-2,null,쓰레기소각,0.07,1549,42,42190,42190104,14363966.49,4457271.157
638,2013,4,30,1205,화요일,20130430,2013,4,30,1530,강원도 삼척시 신기면 안의리 산157,null,입산자실화,0.8,56023,42,42230,42230360,14369207.88,4484562.182
639,2013,5,4,1233,토요일,20130504,2013,5,4,1330,강원도 홍천군 홍천읍 하오안리 산17-2,null,입산자실화,0.1,2826,42,42720,42720250,14233706.93,4533442.863
644,2013,5,6,127,월요일,20130506,2013,5,6,430,강원도 춘천시 동면 만천리 산14,null,입산자실화,0.5,5717,42,42110,42110310,14225307.71,4562269.244
649,2013,5,6,1450,월요일,20130506,2013,5,6,1619,강원도 춘천시 동면 지내리 산10,null,입산자실화,0.1,7663,42,42110,42110310,14224763.98,4568317.009
652,2013,5,8,1110,수요일,20130508,2013,5,7,1240,강원도 속초시 설악동 산41,null,입산자실화,0.01,3461,42,42210,42210112,14300850.98,4600063.646
653,2013,5,8,1235,수요일,20130508,2013,5,7,1440,강원도 횡성군 강림면 강림리 산148,null,담뱃불실화,0.2,9251,42,42730,42730380,14264854.9,4489176.745
658,2013,5,12,1400,일요일,20130512,2013,5,12,1530,강원도 삼척시 미로면 하거노리 산141,null,입산자실화,0.1,7271,42,42230,42230340,14371793.77,4496957.141
661,2013,5,14,843,화요일,20130514,2013,5,14,1033,강원도 화천군 화천읍 동촌리 산55,null,입산자실화,0.02,5549,42,42790,42790250,14225791.28,4599625.721
665,2013,5,16,1116,목요일,20130516,2013,5,16,1210,강원도 홍천군 남면 화전리 산49,null,입산자실화,0.05,5239,42,42720,42720360,14221158.33,4525151.545
666,2013,5,17,2230,금요일,20130517,2013,5,18,30,강원도 춘천시 서면 덕두원리 산70,null,입산자실화,0.02,599,42,42110,42110350,14211634.54,4558378.912
670,2013,6,7,1502,금요일,20130607,2013,6,7,1630,강원도 춘천시 동면 만천리 1002-39임,null,입산자실화 추정,0.02,272,42,42110,42110310,14224208.47,4562294.513
673,2013,6,11,1555,화요일,20130611,2013,6,11,1920,강원도 양구군 남면 청리 산112,null,입산자실화,0.01,1693,42,42800,42800310,14254266.24,4594364.376
676,2013,8,11,1655,일요일,20130811,2013,8,12,838,강원도 삼척시 가곡면 풍곡리 산128-63,null,낙뢰 추정,0.5,0,42,42230,42230350,14380882.4,4448397.043
677,2013,8,14,1755,수요일,20130814,2013,8,15,715,강원도 삼척시 노곡면 중마읍리 산88-2,null,원인미상,0.3,14989,42,42230,42230330,14382372.68,4476193.501
692,2013,10,29,1430,화요일,20131029,2013,10,29,1654,강원도 춘천시 사북면 송암리 산46,null,입산자실화 추정,0.05,2112,42,42110,42110360,14215742.29,4580698.477
697,2013,11,8,2131,금요일,20131108,2013,11,8,2151,강원도 양양군 양양읍 청곡리 산26-1,null,방화,0.01,258,42,42830,42830250,14317666.56,4591810.082
701,2013,11,22,2217,금요일,20131122,2013,11,23,230,강원도 태백시 하사미동 산85,null,산업현장실화 추정,0.05,2456,42,42190,42190116,14358135.23,4482263.618
704,2013,12,1,2140,일요일,20131201,2013,12,1,2240,강원도 강릉시 성산면 금산리 산31,null,담뱃불실화 추정,0.03,446,42,42150,42150310,14343776.78,4542728.821
706,2013,12,6,1406,금요일,20131206,2013,12,6,1445,강원도 양양군 현북면 중광정리 산33,null,입산자실화 추정,0.01,1095,42,42830,42830330,14326969.07,4583156.179
241,2012,1,11,1515,수요일,20120111,2012,1,11,1650,강원도 홍천군 홍천읍 하오안리 산30-2,null,등산객실화,0.03,2177,42,42720,42720250,14232801.52,4531659.394
244,2012,2,5,1528,일요일,20120205,2012,2,5,1649,강원도 고성군 거진읍 거진리 산75-1,null,입산자실화,0.2,6949,42,42820,42820253,14299749.38,4643532.069
245,2012,2,16,1405,목요일,20120216,2012,2,16,1515,강원도 원주시 소초면 둔둔리 산115-3,null,주택화재비화,0.1,4991,42,42130,42130310,14247307.4,4501655.654
252,2012,2,28,1440,화요일,20120228,2012,2,28,1440,강원도 양구군 동면 팔랑리 631,null,성묘객실화,0.06,1328,42,42800,42800320,14256715.77,4609538.074
259,2012,3,12,1515,월요일,20120312,2012,3,12,1640,강원도 횡성군 갑천면 포동리 산40-2,null,주택화재비화,0.1,5186,42,42730,42730340,14261424.57,4514337.498
271,2012,3,30,1726,금요일,20120330,2012,3,30,1900,강원도 양구군 양구읍 웅진리 산1-37,null,주택화재비화,0.1,6486,42,42800,42800250,14242634.55,4585542.082
290,2012,4,9,1629,월요일,20120409,2012,4,9,1820,강원도 춘천시 동면 품걸리 산1-1,null,산나물채취객실화,0.02,2033,42,42110,42110310,14238563.38,4560026.225
296,2012,4,15,2017,일요일,20120415,2012,4,15,2150,강원도 삼척시 도계읍 신리 산138-7,null,벌채작업에 전선줄 스파크,0.03,2267,42,42230,42230250,14367268.25,4477471.585
295,2012,4,15,1520,일요일,20120415,2012,4,15,1640,강원도 평창군 진부면 상진부리 산159,null,담뱃불실화,0.12,8990,42,42760,42760360,14315240.39,4536995.491
299,2012,4,17,1520,화요일,20120417,2012,4,17,1615,강원도 영월군 북면 문곡리 산159,null,건축물화재비화,0.1,5314,42,42750,42750330,14295476.93,4485990.893
305,2012,4,18,1609,수요일,20120418,2012,4,18,1726,강원도 철원군 갈말읍 문혜리 산277,null,입산자실화,0.15,4732,42,42780,42780256,14180753.88,4604258.503
308,2012,4,19,1416,목요일,20120419,2012,4,19,2300,강원도 홍천군 화촌면 내삼포리 산51,null,임산물채취객실화,6,144481,42,42720,42720310,14241804,4547020.693
310,2012,4,19,1500,목요일,20120419,2012,4,19,1840,강원도 횡성군 청일면 유동리 산49,null,입산자실화,1.5,68215,42,42730,42730350,14270197.32,4517817.219
311,2012,4,20,1750,금요일,20120420,2012,4,20,1840,강원도 영월군 주천면 신일리 산119,null,쓰레기소각,0.05,3974,42,42750,42750360,14277732.3,4473969.85
313,2012,4,24,1433,화요일,20120424,2012,4,24,1520,강원도 동해시 귀운동 산74,null,입산자실화,0.01,8196,42,42170,42170119,14366403.63,4520149.26
314,2012,4,30,1015,월요일,20120430,2012,4,30,1155,강원도 춘천시 동산면 군자리 산172,null,입산자실화,0.01,7427,42,42110,42110320,14222216.25,4544586.501
316,2012,5,1,1410,화요일,20120501,2012,5,1,1630,강원도 삼척시 가곡면 탕곡리 산41,null,입산자실화,0.12,5549,42,42230,42230350,14378228.3,4458585.78
324,2012,5,6,1355,일요일,20120506,2012,5,6,1445,강원도 원주시 호저면 대덕리 산77-20,null,입산자실화,0.05,1976,42,42130,42130320,14239027.82,4504450.826
325,2012,5,6,1442,일요일,20120506,2012,5,6,1709,강원도 홍천군 화촌면 구성포리 산77,null,입산자실화,0.01,2255,42,42720,42720310,14242229.42,4546394.478
319,2012,5,6,1254,일요일,20120506,2012,5,6,1620,강원도 화천군 화천읍 신읍리 산252,null,입산자실화,0.1,3759,42,42790,42790250,14220606.89,4592534.261
329,2012,5,7,1454,월요일,20120507,2012,5,7,1615,강원도 철원군 갈말읍 지경리 산5,null,입산자실화,0.05,4962,42,42780,42780256,14170131.52,4598207.188
330,2012,5,7,1538,월요일,20120507,2012,5,7,1740,강원도 평창군 봉평면 진조리 산185-6,null,입산자실화,0.1,16034,42,42760,42760340,14291599.33,4530791.457
336,2012,5,23,540,수요일,20120523,2012,5,23,840,강원도 화천군 상서면 노동리 산1,null,입산자실화,0.04,0,42,42790,42790330,14205614.85,4600095.345
343,2012,5,26,1531,토요일,20120526,2012,5,26,1720,강원도 평창군 미탄면 창리 323 외 1,null,낙뢰,0.2,0,42,42760,42760310,14308818.85,4481862.581
346,2012,5,27,1750,일요일,20120527,2012,5,27,1920,강원도 삼척시 미로면 고천리 594,null,낙뢰,0.01,0,42,42230,42230340,14365914.2,4499229.041
344,2012,5,27,1424,일요일,20120527,2012,5,27,1620,강원도 영월군 남면 북쌍리 399,null,낙뢰,0.1,0,42,42750,42750340,14296736.84,4461894.5
345,2012,5,27,1610,일요일,20120527,2012,5,27,1840,강원도 홍천군 화촌면 장평리 산64,null,낙뢰,0.01,1189,42,42720,42720310,14242099.72,4547448.739
351,2012,5,28,1218,월요일,20120528,2012,5,28,1440,강원도 정선군 여량면 유천리 270-1,null,낙뢰,0.01,0,42,42770,42770370,14332631.9,4499572.032
350,2012,5,28,1032,월요일,20120528,2012,5,28,1250,강원도 홍천군 동면 덕치리 산14,null,낙뢰,0.07,4403,42,42720,42720350,14241787.04,4533230.068
356,2012,5,28,1719,월요일,20120528,2012,5,28,2010,강원도 홍천군 화촌면 성산리 산89,null,낙뢰,0.1,5176,42,42720,42720310,14244005.45,4543697.887
353,2012,5,28,1317,월요일,20120528,2012,5,28,1510,강원도 횡성군 갑천면 병지방리 산34,null,낙뢰,0.01,1683,42,42730,42730340,14255157.23,4525851.538
358,2012,5,29,1128,화요일,20120529,2012,5,29,1335,강원도 원주시 부론면 정산리 산114-1,null,낙뢰,0.01,945,42,42130,42130350,14222547.97,4474141.247
366,2012,5,30,910,수요일,20120530,2012,5,30,950,강원도 양구군 양구읍 고대리 산58,null,낙뢰,0.01,256,42,42800,42800250,14247347.78,4600393.527
365,2012,5,30,800,수요일,20120530,2012,5,30,1405,강원도 홍천군 동면 후동리 149-1,null,낙뢰,0.1,0,42,42720,42720350,14241968.56,4531536.62
363,2012,5,30,530,수요일,20120530,2012,5,30,1730,강원도 홍천군 화촌면 장평리 산64,null,낙뢰,0.1,0,42,42720,42720310,14242099.72,4547448.739
382,2012,6,14,2130,목요일,20120614,2012,6,15,300,강원도 춘천시 동면 장학리 산10-1,null,입산자실화,0.05,4323,42,42110,42110310,14225632.67,4565957.635
385,2012,6,19,1117,화요일,20120619,2012,6,19,1530,강원도 춘천시 남면 박암리 산85-1,null,입산자실화,0.1,8452,42,42110,42110340,14199390.09,4543530.558
386,2012,6,22,1300,금요일,20120622,2012,6,22,1630,강원도 횡성군 서원면 유현리 산23,null,작업장실화,0.7,16506,42,42730,42730370,14239473.83,4508271.848
398,2012,6,29,600,금요일,20120629,2012,6,29,935,강원도 원주시 부론면 노림리 산97-7,null,입산자실화,0.2,5432,42,42130,42130350,14222442.1,4475106.134
411,2012,10,14,1428,일요일,20121014,2012,10,14,1515,강원도 속초시 설악동 산23,null,입산자실화,0.01,727,42,42210,42210112,14304265.49,4604427.939
416,2012,10,21,1312,일요일,20121021,2012,10,21,1505,강원도 원주시 문막읍 포진리 산65-1,null,입산자실화,0.03,939,42,42130,42130250,14228199.01,4485105.946
421,2012,11,27,1230,화요일,20121127,2012,11,27,1320,강원도 춘천시 신동 산13-4,null,입산자실화,0.01,0,42,42110,42110128,14218886.02,4570510.964
423,2012,12,26,1230,수요일,20121226,2012,12,26,1730,강원도 삼척시 가곡면 오목리 산41 외 1,null,쓰레기소각,0.2,0,42,42230,42230350,14378228.3,4458585.78
16,2011,1,22,2346,토요일,20110122,2011,1,23,10,강원도 강릉시 죽헌동 산108-41,null,담뱃불실화,0.3,480,42,42150,42150133,14343202.5,4547488.405
26,2011,1,31,915,월요일,20110131,2011,2,1,810,강원도 양양군 강현면 금풍리 산37,null,주택화재비화,3.5,27343,42,42830,42830350,14315609.91,4595268.602
29,2011,1,31,1814,월요일,20110131,2011,2,1,1030,강원도 양양군 현남면 상월천리 산92,null,주택화재비화,30,786740,42,42830,42830340,14328611.86,4570237.046
30,2011,2,1,915,화요일,20110201,2011,2,1,1038,강원도 강릉시 대전동 산147-3,null,입산자실화추정,0.2,264,42,42150,42150134,14342966.27,4548478.373
48,2011,2,11,1750,금요일,20110211,2011,2,11,2020,강원도 홍천군 내촌면 물걸리 산5,null,입산자실화,0.3,4864,42,42720,42720330,14268483.85,4551213.599
69,2011,3,9,1315,수요일,20110309,2011,3,9,1750,강원도 영월군 영월읍 정양리 산1-1,null,도로공사쓰레기소각,2,62854,42,42750,42750250,14306070.35,4461527.966
71,2011,3,9,1720,수요일,20110309,2011,3,9,1830,강원도 춘천시 북산면 조교리 산439,null,주택화재비화,0.3,6563,42,42110,42110380,14245068,4569824.159
80,2011,3,11,1343,금요일,20110311,2011,3,11,1455,강원도 횡성군 우천면 정금리 산21,null,입산자실화추정,0.1,5487,42,42730,42730310,14262858.66,4510981.854
102,2011,3,14,1940,월요일,20110314,2011,3,14,2100,강원도 영월군 영월읍 정양리 산80,null,입산자실화추정,0.1,64,42,42750,42750250,14306779.17,4460143.101
112,2011,3,18,1200,금요일,20110318,2011,3,18,1250,강원도 홍천군 홍천읍 연봉리 산9-1,null,입산자실화추정,0.2,5018,42,42720,42720250,14236327.81,4533441.804
126,2011,3,24,1300,목요일,20110324,2011,3,24,1415,강원도 화천군 화천읍 풍산리 산240,null,농산폐기물소각,0.7,13004,42,42790,42790250,14221784.71,4598348.748
161,2011,4,1,1415,금요일,20110401,2011,4,1,1645,강원도 삼척시 노곡면 상군천리 산13,null,주택화재비화,0.5,27545,42,42230,42230330,14373683.3,4484272.389
154,2011,4,1,1050,금요일,20110401,2011,4,1,1353,강원도 정선군 정선읍 신월리 산18,null,농산폐기물소각,0.3,26858,42,42770,42770250,14326158.92,4491369.311
171,2011,4,5,1108,화요일,20110405,2011,4,5,1140,강원도 춘천시 남면 관천리 산48,null,입산자실화추정,0.1,6285,42,42110,42110340,14195560.77,4541052.598
180,2011,4,6,1627,수요일,20110406,2011,4,6,1700,강원도 강릉시 왕산면 도마리 산456-1,null,입산자실화,0.1,3012,42,42150,42150320,14341436.34,4531077.331
177,2011,4,6,1450,수요일,20110406,2011,4,6,1600,강원도 철원군 철원읍 화지리 산52,null,입산자실화추정,0.2,319,42,42780,42780250,14160782.46,4609025.244
183,2011,4,9,1255,토요일,20110409,2011,4,9,1340,강원도 양구군 남면 창리 산72,null,쓰레기소각,0.03,3068,42,42800,42800310,14253055.61,4589973.57
182,2011,4,9,1230,토요일,20110409,2011,4,9,1257,강원도 양구군 동면 덕곡리 산44-2,null,입산자실화추정,0.04,1257,42,42800,42800320,14252719.52,4606657.155
185,2011,4,10,1219,일요일,20110410,2011,4,10,1308,강원도 화천군 하남면 원천리 산16,null,주택난방용 불씨비화,0.1,3504,42,42790,42790320,14212244,4591095.968
198,2011,4,13,1605,수요일,20110413,2011,4,13,1710,강원도 삼척시 도계읍 고사리 산18,null,어린이불장난,0.2,8151,42,42230,42230250,14367651.56,4478510.619
196,2011,4,13,1502,수요일,20110413,2011,4,13,1750,강원도 양양군 손양면 삽존리 산57,null,입산자실화추정,4,114771,42,42830,42830320,14318515.72,4584390.462
199,2011,4,13,1650,수요일,20110413,2011,4,13,1750,강원도 영월군 수주면 운학리 1683-2,null,쓰레기소각,0.15,6155,42,42750,42750370,14268929.03,4484892.493
200,2011,4,13,2340,수요일,20110413,2011,4,14,230,강원도 춘천시 신동면 증리 산107-28,null,입산자실화추정,0.5,8757,42,42110,42110330,14218484.25,4552753.93
204,2011,4,16,1825,토요일,20110416,2011,4,16,1930,강원도 춘천시 남산면 강촌리 산37-1,null,입산자실화추정,0.1,8213,42,42110,42110400,14211722.48,4553869.675
207,2011,4,17,1240,일요일,20110417,2011,4,17,1420,강원도 인제군 남면 신월리 산36,null,입산자실화,0.3,9857,42,42810,42810310,14257538.57,4582366.171
209,2011,4,17,1422,일요일,20110417,2011,4,17,1508,강원도 횡성군 청일면 고시리 산14,null,농산폐기물소각,0.2,4340,42,42730,42730350,14271311.19,4520480.734
216,2011,4,20,1415,수요일,20110420,2011,4,20,1510,강원도 횡성군 청일면 춘당리 산19,null,농산폐기물소각,0.6,11051,42,42730,42730350,14265404.49,4525332.94
227,2011,5,14,1430,토요일,20110514,2011,5,14,1509,강원도 철원군 동송읍 오지리 1113-14,null,쓰레기소각,0.1,1496,42,42780,42780259,14162110.43,4604713.702
230,2011,6,12,1425,일요일,20110612,2011,6,12,1830,강원도 삼척시 마평동 산78-6,null,입산자실화추정,0.1,6300,42,42230,42230115,14374792.88,4498455.947
1853,2016,1,25,1407,월요일,20160125,2016,1,25,1450,경기도 가평군 가평읍 개곡리 산236,null,쓰레기 소각추정,0.01,0,41,41820,41820250,14198847.95,4559322.811
2266,2016,7,11,1356,월요일,20160711,2016,7,11,1640,경기도 가평군 가평읍 개곡리 산266,null,등산객실화,0.01,0,41,41820,41820250,14197195.79,4558372.754
2139,2016,4,2,1457,토요일,20160402,2016,4,2,1900,경기도 가평군 가평읍 개곡리 산58,null,입산자 실화추정,7,0,41,41820,41820250,14199836.91,4562493.111
2854,2017,6,18,1235,일요일,20170618,2017,6,18,1500,경기도 가평군 가평읍 달전리 산40,null,입산자 담뱃불 실화추정,0.08,0,41,41820,41820250,14195081.84,4552877.381
3482,2018,12,27,1156,목요일,20181227,2018,12,27,1320,경기도 가평군 가평읍 대곡리 산46-4,null,인근공사장 용접에 의한 실화,0.03,1318,41,41820,41820250,14192905.35,4554805.328
1851,2016,1,24,1500,일요일,20160124,2016,1,24,1618,경기도 가평군 가평읍 마장리 439-1,null,입산자 실화(담뱃불),0.04,0,41,41820,41820250,14194025.09,4560061.169
2653,2017,4,24,1443,월요일,20170424,2017,4,24,1830,경기도 가평군 가평읍 마장리 산147,null,입산자 실화,0.03,0,41,41820,41820250,14191722.55,4562018.958
4679,2020,11,5,1117,목요일,20201105,2020,11,5,1232,경기도 가평군 가평읍 복장리 산69-5,null,쓰레기소각,0.03,1400,41,41820,41820250,14193634.28,4542438.773
2457,2017,3,13,1714,월요일,20170313,2017,3,13,1900,경기도 가평군 가평읍 산유리 산188-5,null,농산폐기물 소각,0.1,0,41,41820,41820250,14193032.64,4546068.009
1576,2015,5,10,1440,일요일,20150510,2015,5,10,1540,경기도 가평군 가평읍 상색리 산111,null,등산객실화,0.01,0,41,41820,41820250,14190503.83,4551844.047
3231,2018,3,30,1413,금요일,20180330,2018,3,30,1930,경기도 가평군 가평읍 읍내리 산22,null,원인미상,0.5,23817,41,41820,41820250,14195447.77,4558362.068
4867,2021,4,8,1024,목요일,20210408,2021,4,8,1050,경기도 가평군 가평읍 이화리 산31,null,용접불꽃,0.01,488000,41,41820,41820250,14194960.31,4550677.155
1885,2016,2,7,1338,일요일,20160207,2016,2,7,1447,경기도 가평군 가평읍 이화리 산88-1,null,쓰레기 소각,0.02,0,41,41820,41820250,14194436.6,4547810.451
4868,2021,12,6,1145,월요일,20211206,2021,12,6,1344,경기도 가평군 북면 목동리 산181-1,경기도 가평군 북면 화악산로 80,군사훈련전이,0.1,4744000,41,41820,41820350,14199504.02,4563867.258
2525,2017,3,19,1440,일요일,20170319,2017,3,19,1900,경기도 가평군 북면 소법리 산17,null,농업폐기물 소각,2,0,41,41820,41820350,14200282.12,4565506.987
2003,2016,3,19,1751,토요일,20160319,2016,3,19,1930,경기도 가평군 북면 소법리 산52,null,기타(직접입력),0.02,0,41,41820,41820350,14200043.18,4566588.194
2004,2016,3,19,1751,토요일,20160319,2016,3,19,1930,"경기도 가평군 북면 소법리 산52-6, 산5",null,낙엽 소각,0.02,0,41,41820,41820350,14199798.5,4566968.524
2639,2017,4,23,1236,일요일,20170423,2017,4,23,1630,경기도 가평군 북면 이곡리 산112,null,입산자 실화,1.5,0,41,41820,41820350,14193685.98,4563283.737
2705,2017,5,2,1310,화요일,20170502,2017,5,2,1600,경기도 가평군 북면 이곡리 산112,null,입산자 실화추정,0.2,0,41,41820,41820350,14193685.98,4563283.737
4556,2020,4,27,1847,월요일,20200427,2020,4,27,1940,경기도 가평군 북면 적목리 산135,null,원인미상,0.02,940,41,41820,41820350,14186178.8,4574739.482
3454,2018,11,20,1550,화요일,20181120,2018,11,20,1730,경기도 가평군 북면 제령리 산53,null,새 ?기위해 터트린 폭죽,0.1,4691,41,41820,41820350,14196940.9,4565624.088
4037,2019,5,18,2215,토요일,20190518,2019,5,18,15,경기도 가평군 북면 화악리 산127-1,null,주택 정화조 모터과열,0.01,310,41,41820,41820350,14201313.64,4571547.834
4571,2020,4,30,1716,공휴일,20200430,2020,4,30,1920,경기도 가평군 북면 화악리 산162-15,null,건축물실화,0.59,27127,41,41820,41820350,14199787.03,4571226.039
1474,2015,3,26,1936,목요일,20150326,2015,3,26,2231,경기도 가평군 북면 화악리 산178,null,입산자실화추정,0.01,0,41,41820,41820350,14198116.41,4570168.637
1446,2015,3,23,1615,월요일,20150323,2015,3,23,1820,경기도 가평군 북면 화악리 산220,null,입산자실화추정,0.05,0,41,41820,41820350,14196295.4,4574679.546
3558,2019,1,24,1810,목요일,20190124,2019,1,25,5,경기도 가평군 북면 화악리 산51 외 1필,null,(화목)난로 부주의,5,142611,41,41820,41820350,14196538.04,4575050.725
4394,2020,4,1,1337,수요일,20200401,2020,4,1,1550,경기도 가평군 상면 덕현리 산80-1,null,입산자실화,0.3,13860,41,41820,41820330,14182333.5,4544413.182
2186,2016,4,16,6,토요일,20160416,2016,4,16,640,경기도 가평군 상면 상동리 산24-4,null,입산자 실화추정,0.7,0,41,41820,41820330,14171476.28,4549551.454
3986,2019,5,8,1212,수요일,20190508,2019,5,8,1320,경기도 가평군 상면 상동리 산66-1,null,원인미상,0.01,330,41,41285,41285112,14118171.01,4537730.936
3987,2019,5,8,1855,수요일,20190508,2019,5,8,1950,경기도 가평군 상면 상동리 산66-1,null,원인미상,0.01,308,41,41820,41820330,14170395.54,4549381.713
4407,2020,4,3,1335,금요일,20200403,2020,4,3,1450,경기도 가평군 상면 율길리 88-3,null,산업현장실화,0.11,5110,41,41820,41820330,14171496.23,4555109.808
3983,2019,5,7,1633,화요일,20190507,2019,5,7,1740,경기도 가평군 상면 임초리 600,null,산업현장 실화,0.01,338,41,41820,41820330,14178551.26,4544416.936
3814,2019,4,2,1341,화요일,20190402,2019,4,2,1610,경기도 가평군 상면 임초리 산170외4필,null,쓰레기 소각,0.6,17208,41,41820,41820330,14178758.42,4545112.327
4007,2019,5,11,1550,토요일,20190511,2019,5,11,2100,경기도 가평군 상면 임초리 산224,null,등산객 실화,0.2,5872,41,41820,41820330,14178595.23,4542183.664
2347,2017,2,12,1210,일요일,20170212,2017,2,12,1517,경기도 가평군 상면 항사리 산186-3,null,쓰레기 소각(부탄가스 폭발),0.3,0,41,41820,41820330,14177363,4550175.658
1156,2014,7,18,1200,일요일,20140718,2014,7,18,1600,경기도 가평군 설악면 가일리 산58-1,null,낙뢰,0.01,0,41,41820,41820310,14191196.23,4521132.365
1466,2015,3,25,1737,수요일,20150325,2015,3,25,1900,경기도 가평군 설악면 묵안리 산160,null,쓰레기소각,0.02,0,41,41820,41820310,14196267.21,4522169.835
2187,2016,4,16,832,토요일,20160416,2016,4,16,1100,경기도 가평군 설악면 미사리 산14-6,null,등산객실화,0.1,0,41,41820,41820310,14198896.91,4539316.207
2188,2016,4,16,832,토요일,20160416,2016,4,16,1100,경기도 가평군 설악면 미사리 산14-6(임),null,입산자 실화추정,0.1,0,41,41820,41820310,14198652.93,4539699.125
2507,2017,3,18,1709,토요일,20170318,2017,3,18,2000,경기도 가평군 설악면 미사리 산33,null,쓰레기 소각,0.15,0,41,41820,41820310,14198379.59,4539019.083
2524,2017,3,19,1436,일요일,20170319,2017,3,19,1800,경기도 가평군 설악면 미사리 산66-8,null,농업폐기물 소각,0.6,0,41,41820,41820310,14197834.61,4537162.278
1926,2016,2,21,1152,일요일,20160221,2016,2,21,1251,경기도 가평군 설악면 사룡리 산43-1,null,쓰레기 소각,0.01,0,41,41820,41820310,14191140.72,4536535.59
2000,2016,3,19,243,토요일,20160319,2016,3,19,450,경기도 가평군 설악면 설곡리 743-2,null,쓰레기 소각,0.03,0,41,41820,41820310,14194416.45,4526300.179
1011,2014,4,15,1420,화요일,20140415,2014,4,15,1510,경기도 가평군 설악면 설곡리 산154,null,원인미상,0.02,0,41,41820,41820310,14197229.01,4527648.408
3830,2019,4,3,1412,수요일,20190403,2019,4,3,2030,경기도 가평군 설악면 설곡리 산243외9필,null,쓰레기 소각추정,3.5,102548,41,41820,41820310,14194826.72,4525779.47
2001,2016,3,19,243,토요일,20160319,2016,3,19,450,경기도 가평군 설악면 설곡리 산279,null,쓰레기소각,0.03,0,41,41820,41820310,14194551.22,4526012.811
1362,2015,3,15,1440,일요일,20150315,2015,3,15,1531,경기도 가평군 설악면 송산리 23,null,쓰레기소각,0.01,0,41,41820,41820310,14197497.2,4534408.395
3097,2018,2,17,1110,공요일,20180217,2018,2,17,1420,경기도 가평군 설악면 엄소리 22433,null,원인미상,0.3,15123,41,41820,41820310,14193273.37,4529113.047
3895,2019,4,9,1318,화요일,20190409,2019,4,9,1700,경기도 가평군 설악면 엄소리 산178외 3필지,null,농산폐기물 소각,0.7,20363,41,41820,41820310,14192265.26,4528616.935
1974,2016,3,16,1410,수요일,20160316,2016,3,16,1555,경기도 가평군 설악면 위곡리 산186-1,null,논밭두렁 소각,0.1,0,41,41820,41820310,14195042.36,4532066.305
1027,2014,4,21,1155,월요일,20140421,2014,4,21,1815,경기도 가평군 설악면 위곡리 산41-1,null,원인미상,0.3,0,41,41820,41820310,14197536.13,4533618.963
2387,2017,3,3,1528,금요일,20170303,2017,3,3,1730,경기도 가평군 설악면 천안리 산70-1,null,원인미상,0.1,0,41,41820,41820310,14189306.66,4530509.305
4051,2019,5,29,1802,수요일,20190529,2019,5,29,2130,경기도 가평군 조종면 상판리 산33-1,null,입산자 실화,0.02,724,41,41820,41820350,14184174.89,4565124.259
2666,2017,4,27,1345,목요일,20170427,2017,4,27,1500,경기도 가평군 조종면 상판리 산33-1,null,입산자 실화,0.09,0,41,41820,41820345,14180293.1,4568839.339
2685,2017,4,29,1409,토요일,20170429,2017,4,29,1620,경기도 가평군 조종면 신상리 산91,null,입산자 실화,2,0,41,41820,41820345,14177506.8,4557908.201
2423,2017,3,11,1232,토요일,20170311,2017,3,11,1400,경기도 가평군 조종면 신하리 산72-1,null,쓰레기 소각,0.03,0,41,41820,41820345,14177953.27,4556273.245
4644,2020,10,7,1557,수요일,20201007,2020,10,7,1730,경기도 가평군 조종면 운악리 산162-1,null,입산자실화,0.01,515,41,41820,41820345,14174833.29,4561580.054
